document,page,text,font_size,is_bold,x,y,char_length,body_font_size,heading_level,heading
Beginning Japanese for Professionals_ Book 1.pdf,65,Verb Sentence,12,1,102,184,13,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,65,Noun,12,1,125,233,4,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,65,Sentence,12,1,116,244,8,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,65,Adjective Sentence,12,1,90,293,18,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,65,Drills and Exercises,12,1,254,414,20,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,65,A. Listen to the audio,12,1,76,441,22,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,65,". Following the first two model exchanges, respond to each cue.",12,1,207,441,63,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,66,E. Say it in Japanese.,12,1,72,381,22,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,66,F. Act in Japanese with a partner.,12,1,72,515,34,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,67,Dialogue 2,13.92000008,1,265,84,10,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,67,Vocabulary,12,1,267,353,10,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,67,Grammar Notes,12,1,264,656,13,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,67,"3-2-1 Numbers and Classifiers (~ en, ~ doru, ~ ban)",12,1,72,684,51,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,69,3-2−2 Pronoun No,12,1,72,458,16,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,70,3-2-3 ka nee ‘I wonder’,12,1,71,138,23,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,70,Drills and Exercises,12,1,254,425,20,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,71,D. Say it in Japanese.,12,1,89,124,22,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,71,E. Act in Japanese with a partner.,12,1,89,404,34,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,72,Dialogue 3,12.96000004,1,267,84,10,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,72,Vocabulary,12,1,267,313,10,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,72,Grammar Notes,12,1,264,536,13,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,73,3-3-2 Adjective ~Ku Forms as Adverbs,12,1,72,124,36,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,73,Drills and Exercises,12,1,254,274,20,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,73,C. Say it in Japanese.,12,1,90,521,22,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,73,D. Act these roles in Japanese with a partner.,12,1,90,643,46,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,74,Dialogue 4,12.96000004,1,267,143,10,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,74,Vocabulary,12,1,267,416,10,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,75,Grammar Notes,12,1,264,83,13,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,75,"3-4-1 X toka Y, X ya Y",12,1,72,110,22,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,75,3-4-2 X mo Y mo - ‘both X and Y’ ‘neither X nor Y’,12,1,72,340,50,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,75,Drills and Exercises,12,1,254,543,20,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,75,A. Listen to the audio,12,1,90,571,22,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,75,". Following the first two model exchanges, respond to each",12,1,220,571,58,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,75,cue.,12,1,108,585,4,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,76,C. Say it in Japanese.,12,1,89,219,22,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,76,D. Act in Japanese with a partner.,12,1,89,461,34,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,77,Review,12.96000004,1,285,84,6,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,77,Grammar Review,12,1,259,112,14,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,77,Practical Applications,12,1,249,589,22,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,78,Numbers,12,1,282,83,7,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,81,100-1000,12,1,351,130,8,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,81,1000-9000,12,1,471,130,9,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,82,"10,000 – 90,000",12,1,274,139,15,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,83,Drill Tape Scripts,12.96000004,1,256,84,18,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,85,1. 雨とか雪、すごいですか。,13.92000008,0,105,158,15,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,85,2. 五番とか六番、安いですか。,13.92000008,0,105,174,16,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,85,3. アパートとかマンション、見ますか。,13.92000008,0,105,191,20,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,85,4. 宿題とか試験、多いですか。,13.92000008,0,105,208,16,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,85,5. 洗濯機とか、冷蔵庫、買いますか。,13.92000008,0,105,224,19,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,86,Lesson 4: Project Team,13.92000008,1,235,92,22,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,86,Dialogue 1,12.96000004,1,267,116,10,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,86,エクセルを使いますから。,13.35234737,0,145,328,12,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,86,そうですか。じゃ、がんばってください。,13.85640621,0,143,357,19,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,86,はい、がんばります。,13.60673332,0,143,387,10,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,86,Vocabulary,12,1,267,523,10,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,87,ファイル,14.34276199,0,305,209,4,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,87,Grammar Notes,12,1,264,252,13,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,87,"4-1-1 ~ mashou, Suggesting or Offering to Do Something",12,1,71,279,54,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,87,4-1-2 Particle O Marking the Object,12,1,71,667,35,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,89,Drills and Exercises,12,1,254,509,20,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,89,A. Listen to the audio,12,1,89,536,22,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,89,". Following the first two model exchanges, respond to each",12,1,220,536,58,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,89,cue.,12,1,108,550,4,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,89,もちろんです。いつ手伝いましょうか。,13.60673332,0,137,646,18,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,89,しますか。,13.60673332,0,137,674,5,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,89,もちろんです。いつしましょうか。,13.85640621,0,137,709,16,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,90,アプリ、使いますか。,13.60673332,0,137,136,10,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,90,はい、このアプリを使います。,13.60673332,0,137,178,14,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,90,テレビ、買いますか。,13.60673332,0,137,220,10,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,90,はい、このテレビを買います。,13.60673332,0,137,262,14,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,90,あれ、使いませんか。,13.35234737,0,137,427,10,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,90,はい、使いませんから、買いません。,13.35234737,0,137,468,17,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,90,D. Say it in Japanese.,12,1,90,496,22,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,91,E. Act these roles in Japanese with a partner.,12,1,90,110,46,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,91,Dialogue 2,12.96000004,1,267,270,10,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,91,みなさん、すこし休みましょう。,13.85640621,0,137,343,15,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,91,じゃ、お茶、入れましょうか。,13.60673332,0,137,386,14,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,91,じゃ、手伝います。,13.35234737,0,137,469,9,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,92,Vocabulary,12,1,267,83,10,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,92,スイーツ,13.60673332,0,299,309,4,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,92,Grammar Notes,12,1,264,448,13,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,92,4-2-1 Particle Ga Marking the Subject,12,1,72,476,37,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,93,Drills and Exercises,12,1,254,338,20,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,93,そうですね。皆さん、休みましょう。,13.85640621,0,137,462,17,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,93,帰りませんか。,13.35234737,0,137,502,7,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,93,そうですね。皆さん、帰りましょう。,13.85640621,0,137,545,17,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,93,いや、コーヒーも紅茶も飲みません。,13.35234737,0,137,667,17,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,93,ケーキやクッキー、食べますか。,13.60673332,0,137,709,15,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,94,いや、ケーキもクッキーも食べません。,13.60673332,0,137,111,18,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,94,ケーキですか。,13.35234737,0,101,180,7,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,94,はい、ケーキを買います。,13.35234737,0,137,222,12,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,94,D. Say it in Japanese.,12,1,89,349,22,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,94,E. Act out these roles in Japanese with a partner.,12,1,90,592,50,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,95,Dialogue 3,12.96000004,1,267,84,10,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,95,いえ、 外 食 です。,13.35234737,0,137,198,11,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,95,ぼくはラーメンが食べたいですけど。,13.60673332,0,124,319,17,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,95,いいラーメン屋さんが、ありますよ。,13.60673332,0,126,361,17,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,95,もちろんです。,13.60673332,0,137,470,7,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,95,Vocabulary,12,1,267,498,10,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,96,イタリアン,13.60673332,0,311,258,5,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,96,Additional Lunch Items,12,1,72,330,22,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,96,Tableware,12,1,72,480,9,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,96,すぷうん,13.60673332,0,164,507,4,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,96,スプーン,13.60673332,0,233,507,4,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,96,ふぉおく,14.34276199,0,164,523,4,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,96,フォーク,14.10165977,0,233,523,4,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,96,ちゃわん,13.60673332,0,164,579,4,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,96,どんぶり,13.85640621,0,164,611,4,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,97,Grammar Notes,12,1,264,83,13,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,97,4-3-1 Double-Subject Structures,12,1,72,110,31,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,97,4-3-2 Verb Stem + tai ‘want to do x’,12,1,71,609,36,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,98,Drills and Exercises,12,1,254,522,20,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,98,いります。,13.85640621,0,137,673,5,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,99,うどん、よく食べますねえ。,13.85640621,0,137,136,13,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,99,ええ、 私 はうどんが好きですから。,13.60673332,0,137,177,18,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,99,ゲーム、よくしますねえ。,13.85640621,0,137,208,12,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,99,ええ、 私 はゲームが好きですから。,13.35234737,0,137,264,18,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,99,いえ、これは見たいですけど、あれは見たくないです．,13.35234737,0,137,401,25,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,99,いえ、これは読みたいですけど、あれは読みたくないです。,13.35234737,0,137,498,27,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,99,D. Say it in Japanese.,12,1,90,525,22,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,100,E. Act these roles in Japanese with a partner.,12,1,90,152,46,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,100,Dialogue 4,12.96000004,1,267,308,10,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,100,とりあえず、ビール、三本ください。,13.85640621,0,137,427,17,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,101,Vocabulary,12,1,267,83,10,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,101,メニュー,13.85640621,0,311,324,4,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,101,ウーロン茶,13.35234737,0,305,447,5,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,101,Additional Food and Condiments,12,1,72,524,30,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,101,みそしる,13.60673332,0,168,550,4,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,101,ぎゅうにく 牛肉,14.57983494,0,168,630,8,12,H2,0
Beginning Japanese for Professionals_ Book 1.pdf,101,ぶたにく,14.10165977,0,168,646,4,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,101,とりにく,14.81311607,0,168,662,4,12,H2,0
Beginning Japanese for Professionals_ Book 1.pdf,101,すていき,13.35234737,0,168,678,4,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,101,ステーキ,13.35234737,0,239,678,4,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,101,やきにく,14.10165977,0,168,711,4,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,102,やきそば,13.35234737,0,168,84,4,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,102,しょうゆ,14.34276199,0,168,107,4,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,102,こしょう,14.81311607,0,168,155,4,12,H2,0
Beginning Japanese for Professionals_ Book 1.pdf,102,Grammar Notes,12,1,264,222,13,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,102,4-4-1 More Classifiers: ~hon 、 ~tsu,12,1,72,251,35,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,103,4-4-2 Quantity Expressions,12,1,72,525,26,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,104,Drills and Exercises,12,1,254,368,20,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,104,A. Listen to the audio,12,1,90,395,22,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,104,". Following the first two model exchanges, respond to each",12,1,220,395,58,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,104,cue.,12,1,108,409,4,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,104,さしみとビールですか。,13.60673332,0,137,572,11,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,104,はい、さしみを二つとビールを三本、ください。,13.60673332,0,137,628,22,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,104,リンゴとみかんですか。,13.60673332,0,137,657,11,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,104,はい、リンゴを二つと、みかんを三つください。,13.85640621,0,137,712,22,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,105,C. Say it in Japanese.,12,1,90,83,22,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,105,D. Act these roles in Japanese with a partner.,12,1,90,219,46,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,105,Review,12.96000004,1,285,400,6,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,105,Grammar Review,12,1,259,428,14,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,107,Practical Applications,12,1,249,83,22,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,107,Drill Tape Scripts,12.96000004,1,256,280,18,12,H3,1
Beginning Japanese for Professionals_ Book 1.pdf,108,みましょう。,13.85640621,0,119,139,6,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,109,1. 日本語、 よく 勉強しますね え。,13.68210602,0,137,115,20,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,109,3. リンゴやみかん、よく買いますねえ。,13.68210602,0,137,146,20,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,109,4. 日本のアニメ、よく見ますねえ。,13.68210602,0,137,162,18,12,H3,0
Beginning Japanese for Professionals_ Book 1.pdf,109,5. あのアプリ、よく使いますねえ。,13.68210602,0,137,178,18,12,H3,0
fb0724.pdf,1,IAB-FORSCHUNGSBERICHT,45,0,56,190,21,10.56000042,H1,1
fb0724.pdf,1,7|2024 Arbeitskräftebedarf und Arbeitskräfteangebot entlang,20.04000092,1,56,297,59,10.56000042,H1,0
fb0724.pdf,1,der Wertschöpfungskette Wasserstoff: Szenario-v2.1,20.04000092,0,56,321,50,10.56000042,H1,0
fb0724.pdf,1,ISSN 2195-2655,9.960000038,1,56,770,14,10.56000042,H3,0
fb0724.pdf,2,Arbeitskräftebedarf und,23.52000046,0,85,109,23,10.56000042,H1,1
fb0724.pdf,2,Arbeitskräfteangebot entlang der,23.52000046,0,85,139,32,10.56000042,H1,1
fb0724.pdf,2,Wertschöpfungskette Wasserstoff:,23.52000046,0,85,168,32,10.56000042,H1,1
fb0724.pdf,2,Szenario-v2.1,23.52000046,0,85,198,13,10.56000042,H1,1
fb0724.pdf,3,In aller Kürze,20.04000092,0,85,82,14,10.56000042,H1,1
fb0724.pdf,4,Inhalt,20.04000092,0,85,82,6,10.56000042,H1,1
fb0724.pdf,5,Zusammenfassung,20.04000092,0,85,110,15,10.56000042,H1,1
fb0724.pdf,6,Summary,20.04000092,0,85,350,7,10.56000042,H1,1
fb0724.pdf,7,Danksagung,20.04000092,0,85,514,10,10.56000042,H1,1
fb0724.pdf,8,1 Einleitung,23.52000046,0,85,86,12,10.56000042,H1,1
fb0724.pdf,9,2 Modellierung und Annahmen,23.52000046,0,85,310,27,10.56000042,H1,1
fb0724.pdf,9,2.1 Das QuBe-Modellinstrumentarium,15,0,85,348,34,10.56000042,H2,1
fb0724.pdf,9,IN terindustry FOR ecasting Ge rmany). Die darin enthaltenen Module werden simultan gelöst und,10.56000042,1,85,449,94,10.56000042,H3,1
fb0724.pdf,10,2.2 Szenariotechnik,15,0,85,727,19,10.56000042,H2,1
fb0724.pdf,11,Szenario. Neben der Fortschreibung vergangener Trends und Verhaltensweisen beinhaltet sie,10.56000042,1,85,171,89,10.56000042,H3,1
fb0724.pdf,12,2.3 Annahmen,15,0,85,78,12,10.56000042,H2,1
fb0724.pdf,18,Ergebnisse,23.52000046,0,121,86,10,10.56000042,H1,1
fb0724.pdf,18,3.1 Gesamtwirtschaft,15,0,85,124,20,10.56000042,H2,1
fb0724.pdf,19,3.2 Arbeitsmarkt,15,0,85,667,16,10.56000042,H2,1
fb0724.pdf,27,Sensitivitätsanalyse,23.52000046,0,121,477,20,10.56000042,H1,1
fb0724.pdf,30,Schlussfolgerungen,23.52000046,0,121,621,18,10.56000042,H1,1
fb0724.pdf,33,Literatur,20.04000092,0,85,82,9,10.56000042,H1,1
fb0724.pdf,41,Anhang,23.52000046,0,85,86,6,10.56000042,H1,1
fb0724.pdf,41,A1 Wasserstoffbedarf,15,0,85,124,20,10.56000042,H2,1
fb0724.pdf,41,Energieversorgung,10.56000042,1,85,402,17,10.56000042,H3,1
fb0724.pdf,41,Straßenverkehr,10.56000042,1,85,687,14,10.56000042,H3,1
fb0724.pdf,42,A2 Inländische Wasserstofferzeugung,15,0,85,206,35,10.56000042,H2,1
fb0724.pdf,42,A3 Umrüstungsinvestitionen,15,0,85,643,26,10.56000042,H2,1
fb0724.pdf,43,A4 Wasserstoffgestehungskosten,15,0,85,307,30,10.56000042,H2,1
fb0724.pdf,45,A5 Wasserstoffimportkosten,15,0,85,78,26,10.56000042,H2,1
fb0724.pdf,46,A6 Wasserstoffinfrastruktur,15,0,85,78,27,10.56000042,H2,1
fb0724.pdf,46,Importterminals,10.56000042,1,85,100,15,10.56000042,H3,1
fb0724.pdf,46,Wasserstoffpipelines,10.56000042,1,85,368,20,10.56000042,H3,1
fb0724.pdf,46,Wasserstoffspeicher,10.56000042,1,85,678,19,10.56000042,H3,1
fb0724.pdf,47,Wasserstofftankstellen,10.56000042,1,85,160,22,10.56000042,H3,1
fb0724.pdf,47,A7 Technologieexport,15,0,85,359,20,10.56000042,H2,1
fb0724.pdf,47,A8 Synthetische Kraftstoffe,15,0,85,588,27,10.56000042,H2,1
fb0724.pdf,49,A9 Weiterbildung,15,0,85,219,16,10.56000042,H2,1
fb0724.pdf,50,Abbildungsverzeichnis,20.04000092,0,85,94,21,10.56000042,H1,1
fb0724.pdf,50,Tabellenverzeichnis,20.04000092,0,85,537,19,10.56000042,H1,1
fb0724.pdf,52,Impressum,20.04000092,0,85,75,9,10.56000042,H1,1
fb0724.pdf,52,IAB-Forschungsbericht 7|2024,11.52000046,1,85,127,28,10.56000042,H3,0
fb0724.pdf,52,Veröffentlichungsdatum,10.56000042,1,85,167,22,10.56000042,H3,0
fb0724.pdf,52,Herausgeber,10.56000042,1,85,214,11,10.56000042,H3,0
fb0724.pdf,52,Nutzungsrechte,10.56000042,1,85,309,14,10.56000042,H3,0
fb0724.pdf,52,Bezugsmöglichkeit dieses Dokuments,10.56000042,1,85,388,34,10.56000042,H3,0
fb0724.pdf,52,Bezugsmöglichkeit aller Veröffentlichungen der Reihe „IAB-Forschungsbericht“,10.56000042,1,85,435,76,10.56000042,H3,0
fb0724.pdf,52,Website,10.56000042,1,85,482,7,10.56000042,H3,0
fb0724.pdf,52,ISSN,10.56000042,1,85,529,4,10.56000042,H3,0
fb0724.pdf,52,Rückfragen zum Inhalt,10.56000042,1,85,655,21,10.56000042,H3,0
prize_regulations_2024_4.pdf,1,"Требования к исследовательской работе, представленной на Конкурс",12,1,115,119,64,12,H3,1
prize_regulations_2024_4.pdf,1,Премии «Вечный вклад»:,12,1,234,135,22,12,H3,1
trabdeinvlineamientos1.pdf,1,TRABAJO DE INVESTIGACIÓN,23.99320984,1,134,391,24,11.03669357,H1,1
trabdeinvlineamientos1.pdf,1,ORIENTACIONES YLINEAMIENTOS PARA SU PRESENTACIÓN,17.9948349,1,90,427,48,11.03669357,H1,1
trabdeinvlineamientos1.pdf,3,INDICE,14.03603458,1,286,98,6,11.03669357,H2,1
trabdeinvlineamientos1.pdf,5,INTRODUCCIÓN,11.99645519,1,85,112,12,11.03669357,H3,1
trabdeinvlineamientos1.pdf,6,CAPÍTULO I,14.03603458,1,270,154,10,11.03669357,H2,1
trabdeinvlineamientos1.pdf,6,¿QUÉ ES UN TRABAJO DE INVESTIGACIÓN?,14.03603458,1,161,179,36,11.03669357,H2,1
trabdeinvlineamientos1.pdf,6,1. ALGUNOS CONCEPTOS,11.99645519,1,103,296,20,11.03669357,H3,1
trabdeinvlineamientos1.pdf,7,2. FUNCIÓN DE UN TRABAJO DE INVESTIGACIÓN,11.99645519,1,103,153,41,11.03669357,H3,1
trabdeinvlineamientos1.pdf,7,elaborando los temas según el enfoque que vaya a darle. La realidad indica que es muy común,11.03669357,1,85,457,91,11.03669357,H3,0
trabdeinvlineamientos1.pdf,7,3. LOS PUNTOS DE PARTIDA PARA INVESTIGAR,11.99645519,1,103,534,40,11.03669357,H3,1
trabdeinvlineamientos1.pdf,10,CAPÍTULO II,14.03603458,1,267,154,11,11.03669357,H2,1
trabdeinvlineamientos1.pdf,10,DISEÑO DEL PROCESO DE INVESTIGACIÓN,14.03603458,1,162,179,35,11.03669357,H2,1
trabdeinvlineamientos1.pdf,10,1. PLANIFICACIÓN,11.99645519,1,103,239,16,11.03669357,H3,1
trabdeinvlineamientos1.pdf,10,2. PLANTEO DE LA INVESTIGACIÓN,11.99645519,1,103,551,30,11.03669357,H3,1
trabdeinvlineamientos1.pdf,11,Limitaciones para la elección,11.03669357,1,85,114,29,11.03669357,H3,0
trabdeinvlineamientos1.pdf,11,"CUÁNDO, CÓMO OP OR QUÉ. Un trabajo que responda a muchas preguntas de las anteriores de forma",11.03669357,1,85,151,93,11.03669357,H3,0
trabdeinvlineamientos1.pdf,11,objeto de estudio a uno o unos pocos aspectos determinados.,11.03669357,1,85,189,59,11.03669357,H3,0
trabdeinvlineamientos1.pdf,12,…antes de decidirse por un tema es necesario sopesar si es posible y capaz de encontrar,11.03669357,1,85,533,87,11.03669357,H3,0
trabdeinvlineamientos1.pdf,12,"información sobre el mismo, para lo cual deberá buscar en lugares específicos, obras específicas",11.03669357,1,85,552,96,11.03669357,H3,0
trabdeinvlineamientos1.pdf,12,y evitar las publicaciones de divulgación.,11.03669357,1,85,571,42,11.03669357,H3,0
trabdeinvlineamientos1.pdf,13,La importancia de las preguntas,11.03669357,1,113,228,31,11.03669357,H3,1
trabdeinvlineamientos1.pdf,15,Administración :,11.03669357,1,120,250,16,11.03669357,H3,1
trabdeinvlineamientos1.pdf,15,Economía :,11.03669357,1,120,345,10,11.03669357,H3,1
trabdeinvlineamientos1.pdf,15,Ciencias contables:,11.03669357,1,120,440,19,11.03669357,H3,1
trabdeinvlineamientos1.pdf,15,el conocimiento que pretendo alcanzar?; ¿existe concordancia con el problema encontrado,11.03669357,1,85,648,87,11.03669357,H3,0
trabdeinvlineamientos1.pdf,15,"conocer más del objetivo general?, ¿ayudan a colaborar con la investigación del problema?",11.03669357,1,85,724,89,11.03669357,H3,0
trabdeinvlineamientos1.pdf,16,solución a qué problema se espera desarrollar?,11.03669357,1,85,360,46,11.03669357,H3,0
trabdeinvlineamientos1.pdf,16,3. METODOLOGÍA YEVALUACIÓN DE LOS RECURSOS,11.03669357,1,103,417,42,11.03669357,H3,1
trabdeinvlineamientos1.pdf,16,explicativo “orienta a la comprobación de hipótesis casuales” (Méndez 2009).,11.03669357,1,85,740,76,11.03669357,H3,0
trabdeinvlineamientos1.pdf,18,Temporales. Implica estimar el tiempo que se dispone para la realización del trabajo.,11.03669357,1,155,766,85,11.03669357,H3,0
trabdeinvlineamientos1.pdf,19,Financieros. Es conveniente estimar el costo de la investigación para saber si se,11.03669357,1,155,95,81,11.03669357,H3,0
